id,donor_id,donor_name,amount,fund_id,fund_name,campus_id,campus_name,service_id,service_name,source,payment_method,status,recurring_gift_id,date,time,processing_fee,net_amount
tx_428ab188,donor_a46924bf,Patricia Lee,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-08-10,14:42:00,3.2,96.8
tx_82591fb4,donor_84f1ca6a,Patricia Evans,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-08-10,14:43:00,3.2,96.8
tx_8ee237dd,donor_49b5f5dd,Margaret Russell,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-08-10,14:45:00,6.1,193.9
tx_6def8c9c,donor_0940eb0f,George Myers,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_bb035330,2025-08-10,14:48:00,6.1,193.9
tx_6c8e86f9,donor_54dab217,Olivia Nguyen,200,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_f71ab86e,2025-08-10,14:55:00,6.1,193.9
tx_33207d9b,donor_73e4c106,Kyle Diaz,200,fund_004,Youth Ministry,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-08-10,14:57:00,6.1,193.9
tx_91997305,donor_a815f688,Jack Brown,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-08-17,08:00:00,4.65,145.35
tx_a63f56d0,donor_82e50e2f,James Evans,250,fund_004,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-08-17,08:02:00,7.55,242.45
tx_a20c3930,donor_bdf69ead,Nicole Bell,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_1e5fa51e,2025-08-17,08:06:00,3.2,96.8
tx_0eaf2692,donor_12b2187b,Daniel Nguyen,500,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-08-17,08:06:00,14.8,485.2
tx_7353c4b7,donor_ce500a96,Ronald Torres,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-08-17,08:07:00,3.2,96.8
tx_c175ae7b,donor_43debf25,Susan Cook,75,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_908c3cec,2025-08-17,08:08:00,2.48,72.53
tx_5402e1de,donor_02c4b3ba,Kimberly Johnson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,ACH,completed,,2025-08-17,08:10:00,3.2,96.8
tx_5f9078f7,donor_7bfd68c9,Rebecca Powell,500,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,,2025-08-17,08:15:00,14.8,485.2
tx_5d68a238,donor_b3adf377,Andrew Rivera,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_8a5478da,2025-08-17,08:17:00,3.2,96.8
tx_aff93ce0,donor_d753a50d,Catherine Sanchez,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-08-17,08:18:00,0,100
tx_6224cf4a,donor_d7ba0170,Rachel Reed,20,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-08-17,08:23:00,0.88,19.12
tx_b0158144,donor_2a3e71c8,Samuel Richardson,300,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_b8ce2625,2025-08-17,08:25:00,9.0,291.0
tx_f1ec9187,donor_a8b28c0d,David Jones,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-08-17,08:26:00,1.75,48.25
tx_6a2f3492,donor_6355557c,Nancy Bailey,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_0867d776,2025-08-17,08:28:00,3.2,96.8
tx_78f55d75,donor_60eb3d56,Carolyn Parker,250,fund_002,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_cacece8f,2025-08-17,08:33:00,7.55,242.45
tx_0e395347,donor_956ce5d1,Gary Phillips,75,fund_001,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_f395fd1d,2025-08-17,08:34:00,2.48,72.53
tx_6f6919ef,donor_5b8501ca,Richard Walker,25,fund_001,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_f3e59f19,2025-08-17,08:42:00,1.03,23.98
tx_08578c59,donor_6bf488d4,Laura Russell,75,fund_004,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-08-17,08:43:00,2.48,72.52
tx_71442197,donor_28aa3ee3,Raymond Williams,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-08-17,08:55:00,1.75,48.25
tx_a2057ee5,donor_eb468988,Dorothy Ross,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,failed,,2025-08-17,09:00:00,2.48,72.52
tx_1e3a1206,donor_6fed5f4d,John Brooks,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_7c6a7483,2025-08-17,09:04:00,3.2,96.8
tx_9e6079c1,donor_3f5ad735,Christopher King,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-08-17,09:06:00,1.75,48.25
tx_10515aaa,donor_449b1088,Mary Clark,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-08-17,09:09:00,3.2,96.8
tx_fbf4e8b2,donor_31f1dcd8,Jerry Richardson,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_7195ace6,2025-08-17,09:12:00,3.2,96.8
tx_d980f283,donor_956ce5d1,Gary Phillips,50,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,,2025-08-17,09:18:00,1.75,48.25
tx_ce4dce38,donor_6281cd77,Gregory Miller,250,fund_003,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_69854d9e,2025-08-17,09:36:00,7.55,242.45
tx_ef94d6d8,donor_4ebb66cf,Joseph Carter,25,fund_005,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_c959b07c,2025-08-17,09:37:00,1.03,23.98
tx_5af2edcd,donor_f0c13c8e,Richard Gutierrez,100,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-08-17,09:41:00,3.2,96.8
tx_bf4c1834,donor_1719c2b8,Richard Cox,150,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,ACH,completed,,2025-08-17,09:41:00,4.65,145.35
tx_4a978eef,donor_30c69fb7,George Lee,20,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-08-17,09:41:00,0.88,19.12
tx_bff72c92,donor_224fc93b,Adam Nelson,250,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-08-17,09:42:00,0,250
tx_7287a692,donor_4d1ff8d4,Debra Foster,10,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Mastercard,completed,,2025-08-17,09:48:00,0.59,9.41
tx_8d63f946,donor_6cb2d1dd,Linda Hill,200,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-08-17,09:50:00,6.1,193.9
tx_7cd5a6fc,donor_19184bf1,Jonathan Diaz,100,fund_001,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_ae57dae4,2025-08-17,09:57:00,3.2,96.8
tx_7d2af954,donor_010f6e6c,Jennifer Morales,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_3ef1c0eb,2025-08-17,09:58:00,3.2,96.8
tx_65bbe496,donor_c151b90e,Sarah Mitchell,25,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-08-17,09:58:00,1.03,23.97
tx_3a75e97e,donor_08fcd81f,Nathan Watson,150,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Check,Check,refunded,,2025-08-17,09:58:00,0,150
tx_3536697c,donor_1a7bafb1,Christine Butler,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:02:00,0,200
tx_3a12aa5b,donor_15afa5f9,Raymond Stewart,75,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-08-17,10:02:00,0,75
tx_7e4d1124,donor_e01a7c59,Ryan Jones,1500,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:03:00,0,1500
tx_e1b7666c,donor_8db87929,Michael Clark,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_87e982d9,2025-08-17,10:09:00,4.65,145.35
tx_7968e61c,donor_b87d3742,Lauren Jones,75,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:09:00,0,75
tx_6b2b1ed4,donor_60b88a39,Brenda Carter,500,fund_001,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,rec_872973a1,2025-08-17,10:10:00,14.8,485.2
tx_0342217e,donor_79f695e9,Janet Cooper,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_e2742e66,2025-08-17,10:11:00,3.2,96.8
tx_ff9e35ee,donor_22c6bec9,Katherine Anderson,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:14:00,0,150
tx_3c2c413e,donor_838caafe,Rachel Fisher,50,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-08-17,10:15:00,1.75,48.25
tx_d8dcbd0c,donor_e0347f94,Patrick Allen,25,fund_005,Benevolence,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-08-17,10:16:00,1.03,23.97
tx_bc5bfa63,donor_6d4f8d72,Diane Bailey,20,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:16:00,0,20
tx_f0c78e84,donor_53ece9e1,Sharon Ross,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,10:21:00,3.2,96.8
tx_aafc613a,donor_8f7e756d,David Powell,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Visa,completed,rec_01b52cfb,2025-08-17,10:25:00,3.2,96.8
tx_19098b78,donor_82e50e2f,James Evans,20,fund_004,Youth Ministry,campus_001,One Life Center,svc_001,9:00 AM,Online,Discover,completed,,2025-08-17,10:25:00,0.88,19.12
tx_7000ab09,donor_41d90458,Angela Gray,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_5be8941a,2025-08-17,10:27:00,3.2,96.8
tx_3724ba4b,donor_53982e66,Robert Robinson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-08-17,10:27:00,0,100
tx_52abd17f,donor_7ecd8d61,Alexander Scott,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,10:28:00,3.2,96.8
tx_a23a4b03,donor_c1b1ff39,Melissa Morgan,500,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Mastercard,completed,,2025-08-17,10:29:00,14.8,485.2
tx_08419f49,donor_3f55f691,Edward Allen,1000,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,10:32:00,29.3,970.7
tx_8499b440,donor_60b88a39,Brenda Carter,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:35:00,0,100
tx_f6d80237,donor_7013431a,Rachel Phillips,100,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,ACH,completed,,2025-08-17,10:35:00,3.2,96.8
tx_a7a4e099,donor_212475b7,Zachary Russell,25,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-08-17,10:37:00,1.03,23.97
tx_aa237db5,donor_b3f1c3d6,Steven Robinson,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_2996627f,2025-08-17,10:39:00,2.48,72.53
tx_1da513de,donor_102f5a82,Thomas Reed,100,fund_002,Building Fund,campus_001,One Life Center,svc_001,9:00 AM,Text-to-Give,Visa,completed,,2025-08-17,10:40:00,3.2,96.8
tx_f01c59e0,donor_a3ca131c,Christina Russell,75,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Cash,Cash,completed,,2025-08-17,10:41:00,0,75
tx_695f705c,donor_ae91f4d3,Debra Garcia,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,10:42:00,1.75,48.25
tx_c121d1f7,donor_73e4c106,Kyle Diaz,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_ad9ba52a,2025-08-17,10:43:00,3.2,96.8
tx_13a85b0c,donor_1eb8e43f,Mary Torres,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_a9a23d4c,2025-08-17,10:44:00,3.2,96.8
tx_1d02d64e,donor_45dc2c9b,Virginia Diaz,100,fund_005,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-08-17,10:45:00,3.2,96.8
tx_7d3adf26,donor_d587ec5e,Linda Sanchez,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,10:48:00,6.1,193.9
tx_625973eb,donor_4c2bddaf,Victoria Murphy,250,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:48:00,0,250
tx_1f196056,donor_54dab217,Olivia Nguyen,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_f71ab86e,2025-08-17,10:51:00,6.1,193.9
tx_82e27155,donor_163140c7,Brian Hall,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Mastercard,completed,,2025-08-17,10:51:00,0.59,9.41
tx_bf33fff1,donor_3d488618,Donald Bennett,20,fund_005,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,10:51:00,0,20
tx_30e5dba9,donor_a7be8f24,Robert Harris,75,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-08-17,10:52:00,2.48,72.52
tx_399b359a,donor_48c7cb88,Janet James,50,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,rec_64f37e70,2025-08-17,10:53:00,1.75,48.25
tx_ddcd05ae,donor_8f7e756d,David Powell,100,fund_003,Missions,campus_001,One Life Center,svc_001,9:00 AM,Online,Amex,completed,,2025-08-17,10:55:00,3.2,96.8
tx_81e41a48,donor_e7d8b997,John Ortiz,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-08-17,10:55:00,0,200
tx_6fe5496e,donor_86d7aaca,Melissa Hall,250,fund_001,General Fund,campus_001,One Life Center,svc_001,9:00 AM,Online,Mastercard,completed,rec_48ea7157,2025-08-17,10:56:00,7.55,242.45
tx_c3ecf87c,donor_95636728,Margaret Murphy,500,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_461b6ede,2025-08-17,11:01:00,14.8,485.2
tx_01e6b68a,donor_5d92ccfe,Kimberly Edwards,75,fund_002,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_99bf782b,2025-08-17,11:03:00,2.48,72.53
tx_6db306e9,donor_3337d077,Jacob Hall,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,rec_7d466a16,2025-08-17,11:08:00,3.2,96.8
tx_fe7691f1,donor_c1310150,Patrick Bell,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_399a807b,2025-08-17,11:10:00,6.1,193.9
tx_18b610a1,donor_daa82468,Christina Edwards,50,fund_004,Youth Ministry,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,11:14:00,0,50
tx_4ebb28da,donor_3838441b,Scott Cruz,50,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-08-17,11:19:00,1.75,48.25
tx_5963dc1c,donor_a07a6127,Gary Murphy,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_5b00bd42,2025-08-17,11:21:00,7.55,242.45
tx_e3edfb7b,donor_ba9995c6,Debra Reyes,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,11:22:00,1.75,48.25
tx_3533fae3,donor_dd71bfb2,Linda Cooper,750,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-08-17,11:25:00,22.05,727.95
tx_1a9c71b2,donor_6f2e0965,Emily Davis,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-08-17,11:28:00,3.2,96.8
tx_7dbf5094,donor_0489faba,Frank Cox,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-08-17,11:31:00,0,75
tx_f4283914,donor_df1c23dd,Anthony Nguyen,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-08-17,11:38:00,0.59,9.41
tx_9e4e226b,donor_2a3e71c8,Samuel Richardson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,refunded,,2025-08-17,11:39:00,0,100
tx_ea0f11c2,donor_e41a6f4c,Stephanie Moore,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,11:39:00,0.88,19.12
tx_a915f144,donor_62579bce,Nicole Campbell,25,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-08-17,11:40:00,1.03,23.97
tx_a2552298,donor_692788e5,Nancy Miller,100,fund_002,Benevolence,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_a92f080f,2025-08-17,11:43:00,3.2,96.8
tx_74bc3e7c,donor_d525d409,Raymond Lewis,200,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_1f8eb594,2025-08-17,11:46:00,6.1,193.9
tx_ff26d86d,donor_1b720472,Mark Campbell,500,fund_004,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_2b53c58d,2025-08-17,11:47:00,14.8,485.2
tx_07a4c400,donor_e282d4f6,Brenda Lee,100,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-08-17,11:48:00,3.2,96.8
tx_16fe50be,donor_7292bffb,Jerry Edwards,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_e712e881,2025-08-17,11:49:00,3.2,96.8
tx_7adf8ff0,donor_28e9492c,Lisa Robinson,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-08-17,11:51:00,4.65,145.35
tx_6b36982f,donor_b304db1d,Benjamin Martin,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-08-17,11:51:00,0,100
tx_53dd3e1b,donor_59d2f00a,Jose Flores,1000,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-08-17,11:53:00,29.3,970.7
tx_f4048ae9,donor_2380315a,Matthew Walker,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,,2025-08-17,11:53:00,2.48,72.52
tx_bd1b807b,donor_46b02e72,Lauren Reyes,100,fund_004,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_b29b2057,2025-08-17,12:01:00,3.2,96.8
tx_2de966ba,donor_7ca88dae,Catherine Moore,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_8c6315b2,2025-08-17,12:05:00,1.75,48.25
tx_fa73ac70,donor_b34d71fb,Deborah Campbell,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-08-17,12:07:00,0.88,19.12
tx_bd003e26,donor_9b2ae7c1,Raymond Martinez,750,fund_002,Building Fund,campus_001,One Life Center,svc_003,1:00 PM,Cash,Cash,completed,,2025-08-17,12:08:00,0,750
tx_4806aefa,donor_8442fb96,Jacob Jenkins,50,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-08-17,12:10:00,1.75,48.25
tx_63718235,donor_0106f8a7,Stephen Cruz,50,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-08-17,12:12:00,1.75,48.25
tx_995d3491,donor_8eb63265,Janet Johnson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Check,Check,completed,,2025-08-17,12:12:00,0,100
tx_d3613f61,donor_ab005a2a,Jack Wood,150,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-08-17,12:13:00,0,150
tx_a599350c,donor_5a8222a6,Lisa Brooks,25,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Cash,Cash,completed,,2025-08-17,12:15:00,0,25
tx_057647fc,donor_47d1c2ec,Dorothy Sullivan,1000,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,ACH,completed,,2025-08-17,12:16:00,29.3,970.7
tx_2970a67e,donor_b849d9fa,Rebecca Ortiz,75,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_ea939b10,2025-08-17,12:18:00,2.48,72.53
tx_c9b1db07,donor_760a003a,Debra Peterson,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_f151208c,2025-08-17,12:18:00,3.2,96.8
tx_1c66d3b0,donor_6d967645,Anthony Carter,150,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,rec_b99d1203,2025-08-17,12:19:00,4.65,145.35
tx_c99d38b2,donor_f119b312,Joyce Wilson,250,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-08-17,12:26:00,7.55,242.45
tx_da84128d,donor_5a8222a6,Lisa Brooks,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-08-17,12:29:00,1.75,48.25
tx_b8dc44ce,donor_d15c4d28,Jessica Gutierrez,10,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-08-17,12:29:00,0.59,9.41
tx_0f4766a6,donor_458d1d3f,Jennifer Sanders,50,fund_003,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_4dc0b8a4,2025-08-17,12:32:00,1.75,48.25
tx_9b08d929,donor_6cb2d1dd,Linda Hill,50,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Cash,Cash,completed,,2025-08-17,12:34:00,0,50
tx_d9879d16,donor_5f6cb95f,Anna Wright,100,fund_003,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_1c7da247,2025-08-17,12:36:00,3.2,96.8
tx_3c09c549,donor_2d58fa2f,Betty Wilson,100,fund_003,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,rec_a420ffff,2025-08-17,12:38:00,3.2,96.8
tx_df9288a5,donor_ae2ce2ef,James Long,50,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Mastercard,completed,rec_0b158f4d,2025-08-17,12:41:00,1.75,48.25
tx_beace458,donor_2bcd9033,Kathleen Bell,100,fund_002,Building Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Amex,completed,,2025-08-17,12:41:00,3.2,96.8
tx_687bd550,donor_7d5b1b4a,Jack Sanchez,100,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Text-to-Give,Visa,completed,,2025-08-17,12:41:00,3.2,96.8
tx_dc62c3c8,donor_9544bb57,Pamela Walker,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-08-17,12:45:00,0.88,19.12
tx_153198df,donor_ae9dd148,Barbara Russell,20,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,ACH,completed,,2025-08-17,12:51:00,0.88,19.12
tx_174c2e9c,donor_15afa5f9,Raymond Stewart,250,fund_003,Missions,campus_001,One Life Center,svc_002,11:00 AM,Online,Visa,completed,,2025-08-17,12:53:00,7.55,242.45
tx_76bf2fff,donor_e64e35e6,Benjamin White,50,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-08-17,12:54:00,1.75,48.25
tx_2bdfdce8,donor_98ce2a80,Amanda Martinez,100,fund_001,General Fund,campus_001,One Life Center,svc_002,11:00 AM,Online,Discover,completed,,2025-08-17,12:56:00,3.2,96.8
tx_3dfee67c,donor_5aa8e33e,Stephanie Murphy,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Text-to-Give,Visa,completed,,2025-08-17,12:58:00,1.75,48.25
tx_d3a428b6,donor_e518b16d,Samuel Rivera,50,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Mastercard,completed,,2025-08-17,13:02:00,1.75,48.25
tx_d92a720d,donor_2915a8d7,Edward Ortiz,75,fund_005,Benevolence,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-08-17,13:11:00,2.48,72.52
tx_dc3dc51b,donor_77004dab,Maria Nelson,150,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Amex,completed,,2025-08-17,13:13:00,4.65,145.35
tx_839615db,donor_b6ea203e,Karen Cooper,25,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,,2025-08-17,13:21:00,1.03,23.97
tx_ff841834,donor_31ae34de,Robert Martin,25,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,,2025-08-17,13:25:00,1.03,23.97
tx_c13b8fd7,donor_247e67cf,George Reyes,100,fund_001,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,ACH,completed,rec_28b72006,2025-08-17,13:27:00,3.2,96.8
tx_0c8910fb,donor_a8b28c0d,David Jones,75,fund_002,General Fund,campus_001,One Life Center,svc_003,1:00 PM,Online,Visa,completed,rec_ca4706ca,2025-08-17,13:33:00,2.48,72.53
