id,first_name,last_name,email,phone,address,city,state,zip,primary_campus_id,primary_campus_name,household_id,created_date,status
donor_79cad7f6,Helen,Thomas,helen.thomas@icloud.com,(745) 505-7768,9661 Meadow Ln,Dacula,GA,30043,campus_001,One Life Center,hh_0234,2025-04-17,lapsed
donor_3871037e,Zachary,Martin,zachary59@yahoo.com,(688) 699-6449,5714 River Rd,Duluth,GA,30046,campus_001,One Life Center,hh_0235,2023-03-12,active
donor_b304db1d,Benjamin,Martin,benjamin.martin@gmail.com,(735) 480-4430,5714 River Rd,Duluth,GA,30046,campus_001,One Life Center,hh_0235,2023-03-12,active
donor_bbfea5c7,Sharon,Perez,sperez@icloud.com,(678) 238-9745,1542 Pine St,Duluth,GA,30052,campus_001,One Life Center,hh_0236,2023-06-12,active
donor_34430781,Gregory,Mitchell,gregorymitchell@outlook.com,(717) 332-2682,8800 Washington Ave,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0237,2020-02-06,lapsed
donor_67ded23c,Deborah,Mitchell,deborah65@yahoo.com,(686) 246-5885,8800 Washington Ave,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0237,2020-02-06,lapsed
donor_a07a6127,Gary,Murphy,gmurphy@gmail.com,(707) 429-3149,2292 Church St,Grayson,GA,30017,campus_001,One Life Center,hh_0238,2025-01-20,active
donor_8b1ff53f,Diane,Williams,dianew262@hotmail.com,(684) 808-1785,6106 Orchard Rd,Duluth,GA,30044,campus_001,One Life Center,hh_0239,2023-08-25,lapsed
donor_28aa3ee3,Raymond,Williams,raymond.williams@gmail.com,(766) 318-7828,6106 Orchard Rd,Duluth,GA,30044,campus_001,One Life Center,hh_0239,2023-08-25,lapsed
donor_a009560d,Debra,Thomas,debra.thomas@hotmail.com,(712) 837-3247,2608 Washington Ave,Snellville,GA,30052,campus_001,One Life Center,hh_0240,2023-11-24,active
donor_2d58fa2f,Betty,Wilson,bettyw852@yahoo.com,(723) 920-7713,1967 Cedar Ln,Suwanee,GA,30024,campus_001,One Life Center,hh_0241,2022-10-16,active
donor_4699f8da,James,Garcia,james.garcia@hotmail.com,(763) 705-3443,7975 Church St,Dacula,GA,30046,campus_001,One Life Center,hh_0242,2021-04-25,lapsed
donor_179d4c65,Barbara,Garcia,barbara.garcia@outlook.com,(760) 436-8483,7975 Church St,Dacula,GA,30046,campus_001,One Life Center,hh_0242,2021-04-25,lapsed
donor_12b2187b,Daniel,Nguyen,daniel38@icloud.com,(692) 297-1751,920 Cedar Ln,Snellville,GA,30052,campus_001,One Life Center,hh_0243,2024-07-23,active
donor_a5532186,Helen,Moore,helen94@outlook.com,(701) 316-7566,5957 Forest Ave,Duluth,GA,30019,campus_001,One Life Center,hh_0244,2025-05-10,active
donor_e41a6f4c,Stephanie,Moore,smoore@icloud.com,(731) 864-3732,5957 Forest Ave,Duluth,GA,30019,campus_001,One Life Center,hh_0244,2025-05-10,active
donor_81076af7,Emma,Morales,emorales@yahoo.com,(756) 588-6875,1799 River Rd,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0245,2025-02-09,active
donor_1c9af3cd,Brandon,Morales,brandonmorales@icloud.com,(740) 315-7738,1799 River Rd,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0245,2025-02-09,active
donor_35e4344a,Gregory,Rodriguez,gregoryr591@yahoo.com,(763) 546-9504,302 Orchard Rd,Snellville,GA,30019,campus_001,One Life Center,hh_0246,2024-11-13,active
donor_66147e8c,Raymond,Morales,raymondm153@hotmail.com,(684) 211-3571,4172 Sunset Blvd,Suwanee,GA,30017,campus_001,One Life Center,hh_0247,2021-12-09,active
donor_2e1880f6,Donald,Rogers,donaldr52@yahoo.com,(748) 858-7203,1326 Sunset Blvd,Dacula,GA,30045,campus_001,One Life Center,hh_0248,2021-10-18,active
donor_319c9656,Barbara,Walker,barbara.walker@icloud.com,(761) 218-2681,7377 Meadow Ln,Suwanee,GA,30052,campus_001,One Life Center,hh_0249,2022-07-06,active
donor_9634c2eb,Joshua,Jones,jjones@outlook.com,(724) 255-4652,9999 Creek Dr,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0250,2023-07-29,active
donor_77004dab,Maria,Nelson,maria1@outlook.com,(748) 734-7125,7514 Cedar Ln,Dacula,GA,30019,campus_001,One Life Center,hh_0251,2020-07-18,active
donor_f41caa01,Patrick,Garcia,patrickgarcia@yahoo.com,(693) 602-4532,2401 Orchard Rd,Duluth,GA,30052,campus_001,One Life Center,hh_0252,2024-02-29,active
donor_15383832,Samantha,Harris,sharris@icloud.com,(762) 803-9260,6890 Oak Ave,Grayson,GA,30044,campus_001,One Life Center,hh_0253,2025-03-12,active
donor_73f52899,Sharon,Cooper,sharonc947@yahoo.com,(766) 792-3845,895 Valley Rd,Lawrenceville,GA,30078,campus_001,One Life Center,hh_0254,2025-03-30,active
donor_79f695e9,Janet,Cooper,jcooper@hotmail.com,(755) 529-9259,895 Valley Rd,Lawrenceville,GA,30078,campus_001,One Life Center,hh_0254,2025-03-30,active
donor_2c6733dc,Laura,Parker,laurap423@hotmail.com,(716) 918-9975,6618 Church St,Buford,GA,30024,campus_001,One Life Center,hh_0255,2021-08-25,active
donor_1faa1c28,Donna,Sullivan,donnasullivan@hotmail.com,(747) 910-6281,3535 Creek Dr,Buford,GA,30046,campus_001,One Life Center,hh_0256,2024-01-03,active
donor_1a7bafb1,Christine,Butler,christineb766@outlook.com,(732) 213-9564,7970 Meadow Ln,Grayson,GA,30078,campus_001,One Life Center,hh_0257,2023-03-14,active
donor_10253a2d,Dennis,Carter,dennis37@yahoo.com,(685) 907-5835,1027 Washington Ave,Duluth,GA,30043,campus_001,One Life Center,hh_0258,2021-06-30,active
donor_6d967645,Anthony,Carter,anthony.carter@outlook.com,(735) 304-4675,1027 Washington Ave,Duluth,GA,30043,campus_001,One Life Center,hh_0258,2021-06-30,active
donor_0489faba,Frank,Cox,fcox@outlook.com,(748) 255-1212,8470 Orchard Rd,Loganville,GA,30046,campus_001,One Life Center,hh_0259,2021-08-12,active
donor_7d5b1b4a,Jack,Sanchez,jacksanchez@outlook.com,(735) 381-2220,6125 Meadow Ln,Dacula,GA,30046,campus_001,One Life Center,hh_0260,2023-01-24,active
donor_5089b7bf,Brenda,Thompson,brenda21@gmail.com,(720) 677-3536,765 River Rd,Suwanee,GA,30017,campus_001,One Life Center,hh_0261,2021-07-25,active
donor_ec5e9f65,Jennifer,Thompson,jennifer20@hotmail.com,(684) 992-5934,765 River Rd,Suwanee,GA,30017,campus_001,One Life Center,hh_0261,2021-07-25,active
donor_039f0f10,Lisa,Richardson,lrichardson@hotmail.com,(746) 613-2506,5307 Highland Ave,Grayson,GA,30044,campus_001,One Life Center,hh_0262,2021-03-26,active
donor_f9e2926a,Dennis,Ramirez,dennis.ramirez@gmail.com,(763) 554-8301,6011 Hill St,Grayson,GA,30019,campus_001,One Life Center,hh_0263,2021-03-23,active
donor_72194c35,Donald,Ramirez,donaldr629@yahoo.com,(683) 898-6258,6011 Hill St,Grayson,GA,30019,campus_001,One Life Center,hh_0263,2021-03-23,active
donor_f50d8fba,Patricia,Anderson,patriciaa384@hotmail.com,(735) 698-1718,8951 Willow St,Loganville,GA,30024,campus_001,One Life Center,hh_0264,2021-08-02,active
donor_7b1e1a37,Donna,Anderson,donna84@hotmail.com,(688) 298-3742,8951 Willow St,Loganville,GA,30024,campus_001,One Life Center,hh_0264,2021-08-02,active
donor_16c4b7ab,Heather,Barnes,heather.barnes@yahoo.com,(746) 919-8130,3553 Garden Way,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0265,2023-07-13,active
donor_9911744e,Robert,Martinez,robert7@hotmail.com,(687) 788-4729,7623 Orchard Rd,Duluth,GA,30043,campus_001,One Life Center,hh_0266,2021-11-10,lapsed
donor_c518245a,John,Evans,john.evans@hotmail.com,(686) 974-1745,6726 River Rd,Loganville,GA,30052,campus_001,One Life Center,hh_0267,2021-10-09,active
donor_aa2ee2bc,Debra,Martinez,dmartinez@icloud.com,(728) 876-1504,1838 Hill St,Grayson,GA,30078,campus_001,One Life Center,hh_0268,2024-05-30,active
donor_6a67c022,Samantha,Kelly,samantha87@gmail.com,(748) 768-3316,6506 Valley Rd,Buford,GA,30045,campus_001,One Life Center,hh_0269,2021-08-27,lapsed
donor_2951ccaf,Anthony,Smith,anthonysmith@icloud.com,(760) 724-3333,9070 Maple Dr,Loganville,GA,30078,campus_001,One Life Center,hh_0270,2021-09-16,active
donor_a793d174,Christopher,Smith,christophers227@outlook.com,(702) 317-3971,9070 Maple Dr,Loganville,GA,30078,campus_001,One Life Center,hh_0270,2021-09-16,active
donor_fd9c1dfb,Elizabeth,Diaz,elizabeth.diaz@yahoo.com,(770) 794-8982,7657 Grove St,Lawrenceville,GA,30078,campus_001,One Life Center,hh_0271,2023-01-30,active
donor_60f775a1,William,Rivera,wrivera@outlook.com,(756) 875-6008,1739 Hill St,Duluth,GA,30046,campus_001,One Life Center,hh_0272,2023-06-22,active
donor_73ee7d72,Kenneth,Martin,kmartin@outlook.com,(724) 337-6432,7117 Elm St,Grayson,GA,30019,campus_001,One Life Center,hh_0273,2020-01-10,active
donor_43debf25,Susan,Cook,susan78@yahoo.com,(746) 401-5312,5104 Sunset Blvd,Dacula,GA,30019,campus_001,One Life Center,hh_0274,2023-02-03,active
donor_a56902b7,Patricia,Reyes,patriciar415@yahoo.com,(682) 764-5269,405 Highland Ave,Suwanee,GA,30044,campus_001,One Life Center,hh_0275,2023-07-17,active
donor_2d5ba79d,Zachary,Howard,zachary94@yahoo.com,(737) 713-9362,6093 Spring St,Dacula,GA,30045,campus_001,One Life Center,hh_0276,2021-04-02,active
donor_7c5ce151,Laura,Campbell,laurac972@yahoo.com,(739) 567-1662,2817 Highland Ave,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0277,2020-10-14,active
donor_1b720472,Mark,Campbell,markcampbell@gmail.com,(711) 578-4834,2817 Highland Ave,Lawrenceville,GA,30046,campus_001,One Life Center,hh_0277,2020-10-14,active
donor_f0e10d7b,Jennifer,Clark,jennifer.clark@hotmail.com,(759) 480-5314,7795 Forest Ave,Grayson,GA,30017,campus_001,One Life Center,hh_0278,2024-12-10,lapsed
donor_05ec2afc,Justin,Clark,justinclark@icloud.com,(761) 587-6985,7795 Forest Ave,Grayson,GA,30017,campus_001,One Life Center,hh_0278,2024-12-10,lapsed
donor_98ce2a80,Amanda,Martinez,amartinez@hotmail.com,(678) 713-3276,3751 Highland Ave,Snellville,GA,30017,campus_001,One Life Center,hh_0279,2022-04-11,active
donor_28e9492c,Lisa,Robinson,lisa.robinson@yahoo.com,(731) 538-2856,4700 Washington Ave,Suwanee,GA,30078,campus_001,One Life Center,hh_0280,2020-11-03,active
donor_a039059e,Adam,Morgan,adammorgan@hotmail.com,(753) 364-3207,9779 Elm St,Dacula,GA,30046,campus_001,One Life Center,hh_0281,2023-08-18,active
donor_a98017c5,Lisa,Garcia,lisag614@gmail.com,(770) 945-5644,2825 Lake Dr,Duluth,GA,30043,campus_001,One Life Center,hh_0282,2025-03-04,active
donor_e8adba4c,Mark,Ramirez,markr147@yahoo.com,(757) 875-9369,7823 Sunset Blvd,Dacula,GA,30518,campus_001,One Life Center,hh_0283,2020-12-15,active
donor_13d68721,Sandra,Russell,sandra.russell@yahoo.com,(744) 716-7877,9873 Meadow Ln,Grayson,GA,30052,campus_001,One Life Center,hh_0284,2020-05-20,active
donor_99d4e2f1,Julie,Russell,julie.russell@yahoo.com,(738) 829-1639,9873 Meadow Ln,Grayson,GA,30052,campus_001,One Life Center,hh_0284,2020-05-20,active
donor_ac044452,Kelly,Kelly,kkelly@hotmail.com,(731) 579-1711,8001 Garden Way,Suwanee,GA,30044,campus_001,One Life Center,hh_0285,2020-09-23,active
donor_cb8c9931,Aaron,Edwards,aarone858@gmail.com,(732) 337-5170,6346 Mill Rd,Buford,GA,30052,campus_001,One Life Center,hh_0286,2023-04-21,active
donor_b3f1c3d6,Steven,Robinson,steven.robinson@hotmail.com,(744) 320-9515,9902 Valley Rd,Suwanee,GA,30024,campus_001,One Life Center,hh_0287,2022-04-16,active
donor_150930d3,Karen,Price,karen75@hotmail.com,(732) 778-6990,6798 Mill Rd,Buford,GA,30019,campus_001,One Life Center,hh_0288,2020-08-06,active
donor_039fec3e,Brandon,Price,bprice@yahoo.com,(730) 765-8904,6798 Mill Rd,Buford,GA,30019,campus_001,One Life Center,hh_0288,2020-08-06,active
donor_67be8e86,Heather,Cox,heather.cox@yahoo.com,(735) 916-3650,5124 Meadow Ln,Dacula,GA,30024,campus_001,One Life Center,hh_0289,2021-12-06,active
donor_1719c2b8,Richard,Cox,rcox@outlook.com,(748) 828-1852,5124 Meadow Ln,Dacula,GA,30024,campus_001,One Life Center,hh_0289,2021-12-06,active
donor_3838441b,Scott,Cruz,scottcruz@outlook.com,(688) 823-1618,2481 Sunset Blvd,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0290,2025-03-11,active
donor_e3f02921,Patrick,Cruz,pcruz@hotmail.com,(761) 733-5693,2481 Sunset Blvd,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0290,2025-03-11,active
donor_51cdaea9,Betty,Brooks,bettybrooks@gmail.com,(754) 722-9451,8199 Forest Ave,Lawrenceville,GA,30045,campus_001,One Life Center,hh_0291,2020-01-22,active
donor_167cd6ca,James,Gray,jgray@outlook.com,(763) 604-7642,5993 Park Rd,Duluth,GA,30043,campus_001,One Life Center,hh_0292,2023-09-03,active
donor_c1310150,Patrick,Bell,patrick75@outlook.com,(706) 820-4187,1577 Valley Rd,Lawrenceville,GA,30044,campus_001,One Life Center,hh_0293,2021-08-05,active
donor_a94a7974,Susan,Phillips,susan65@gmail.com,(743) 463-9813,2967 River Rd,Lawrenceville,GA,30024,campus_001,One Life Center,hh_0294,2022-11-02,active
donor_31f1dcd8,Jerry,Richardson,jrichardson@icloud.com,(753) 228-8896,6278 Meadow Ln,Snellville,GA,30052,campus_001,One Life Center,hh_0295,2022-09-17,active
donor_848cdab6,Amanda,Rodriguez,amanda2@yahoo.com,(714) 295-7536,3867 Church St,Loganville,GA,30046,campus_001,One Life Center,hh_0296,2022-04-24,active
donor_a8421bbd,Gregory,Rodriguez,gregory96@gmail.com,(748) 382-8807,3867 Church St,Loganville,GA,30046,campus_001,One Life Center,hh_0296,2022-04-24,active
donor_fb771289,Betty,Ramirez,betty31@yahoo.com,(707) 407-5091,3215 Sunset Blvd,Snellville,GA,30045,campus_001,One Life Center,hh_0297,2024-02-18,active
donor_d6ee1c54,Olivia,Ramirez,oliviaramirez@gmail.com,(693) 280-9071,3215 Sunset Blvd,Snellville,GA,30045,campus_001,One Life Center,hh_0297,2024-02-18,active
donor_0f2b037a,Amy,Butler,amy74@icloud.com,(701) 982-9374,6181 Creek Dr,Lawrenceville,GA,30052,campus_001,One Life Center,hh_0298,2021-10-07,active
donor_56feb558,Anna,Lewis,annalewis@icloud.com,(693) 915-9490,8713 River Rd,Duluth,GA,30043,campus_001,One Life Center,hh_0299,2022-09-06,lapsed
donor_089693f6,Ryan,Lewis,ryan.lewis@gmail.com,(764) 415-7216,8713 River Rd,Duluth,GA,30043,campus_001,One Life Center,hh_0299,2022-09-06,lapsed
donor_9672addd,Kimberly,Adams,kimberlya982@outlook.com,(724) 388-9171,4354 Elm St,Grayson,GA,30518,campus_001,One Life Center,hh_0300,2023-01-28,active
donor_c16b4a34,Lisa,Parker,lisaparker@gmail.com,(770) 476-4863,6663 Lake Dr,Grayson,GA,30019,campus_001,One Life Center,hh_0301,2022-07-12,active
donor_1bf41dcc,Mary,Carter,maryc138@hotmail.com,(770) 523-8972,2550 Sunset Blvd,Buford,GA,30045,campus_001,One Life Center,hh_0302,2024-07-08,active
donor_30025d15,Linda,Cox,linda.cox@icloud.com,(720) 466-6914,1721 Orchard Rd,Lawrenceville,GA,30017,campus_001,One Life Center,hh_0303,2020-11-30,active
donor_aba2df6c,George,Cox,george72@outlook.com,(680) 621-2986,1721 Orchard Rd,Lawrenceville,GA,30017,campus_001,One Life Center,hh_0303,2020-11-30,active
donor_9488b01d,Jonathan,Foster,jonathan37@hotmail.com,(740) 993-8322,9535 Grove St,Buford,GA,30518,campus_001,One Life Center,hh_0304,2023-08-22,active
donor_12b76f18,Victoria,Foster,victoriaf391@outlook.com,(737) 846-3373,9535 Grove St,Buford,GA,30518,campus_001,One Life Center,hh_0304,2023-08-22,active
donor_bda282ed,Peter,Cruz,petercruz@outlook.com,(718) 868-5773,9465 Spring St,Grayson,GA,30017,campus_001,One Life Center,hh_0305,2024-10-04,lapsed
donor_7b6a4266,Emma,Bennett,emmabennett@yahoo.com,(680) 328-4844,7389 Mill Rd,Loganville,GA,30024,campus_001,One Life Center,hh_0306,2024-03-11,active
donor_f0c13c8e,Richard,Gutierrez,richard.gutierrez@gmail.com,(728) 736-2363,2834 Spring St,Suwanee,GA,30046,campus_001,One Life Center,hh_0307,2020-07-29,lapsed
donor_114c6daa,Ashley,James,ashleyjames@yahoo.com,(745) 374-1468,6487 Hill St,Duluth,GA,30044,campus_001,One Life Center,hh_0308,2021-04-14,active
donor_f23afa6f,Robert,James,robert85@icloud.com,(737) 753-5463,6487 Hill St,Duluth,GA,30044,campus_001,One Life Center,hh_0308,2021-04-14,active
donor_7ca88dae,Catherine,Moore,catherinem446@hotmail.com,(717) 555-8891,9890 Forest Ave,Duluth,GA,30518,campus_001,One Life Center,hh_0309,2023-07-16,active
donor_ae211a83,Karen,Lopez,karenlopez@outlook.com,(714) 680-9767,6092 River Rd,Dacula,GA,30024,campus_001,One Life Center,hh_0310,2021-06-16,active
donor_58fe84c7,Donna,Peterson,donna1@yahoo.com,(730) 774-8161,249 River Rd,Dacula,GA,30024,campus_001,One Life Center,hh_0311,2024-06-22,active
donor_188847aa,Ronald,Peterson,rpeterson@icloud.com,(706) 469-2297,249 River Rd,Dacula,GA,30024,campus_001,One Life Center,hh_0311,2024-06-22,active
donor_2380315a,Matthew,Walker,matthew24@gmail.com,(759) 666-8418,8815 Lake Dr,Snellville,GA,30024,campus_001,One Life Center,hh_0312,2022-04-25,active
donor_24873d67,Michael,James,michael.james@outlook.com,(712) 328-8183,5353 Main St,Dacula,GA,30046,campus_001,One Life Center,hh_0313,2020-11-07,active
donor_48c7cb88,Janet,James,janet.james@yahoo.com,(679) 705-4558,5353 Main St,Dacula,GA,30046,campus_001,One Life Center,hh_0313,2020-11-07,active
donor_544b3158,Robert,Flores,robertflores@gmail.com,(712) 994-7429,7697 Orchard Rd,Dacula,GA,30019,campus_001,One Life Center,hh_0314,2024-06-08,active
donor_d73f04b9,Elizabeth,Flores,elizabethflores@yahoo.com,(710) 590-1206,7697 Orchard Rd,Dacula,GA,30019,campus_001,One Life Center,hh_0314,2024-06-08,active
donor_874f6c8f,Robert,Barnes,robert.barnes@hotmail.com,(763) 413-8746,7357 Park Rd,Buford,GA,30017,campus_001,One Life Center,hh_0315,2024-02-19,active
donor_d23ce3b6,Deborah,Barnes,deborah88@outlook.com,(698) 844-1691,7357 Park Rd,Buford,GA,30017,campus_001,One Life Center,hh_0315,2024-02-19,active
donor_af9eec7f,Betty,Ward,bettyward@gmail.com,(708) 848-8113,7984 Grove St,Suwanee,GA,30024,campus_001,One Life Center,hh_0316,2021-09-03,active
donor_5eca45d7,Ashley,Perez,aperez@hotmail.com,(697) 580-2466,2060 Spring St,Snellville,GA,30518,campus_001,One Life Center,hh_0317,2024-06-04,lapsed
donor_341922ae,Ashley,Perez,ashley.perez@hotmail.com,(721) 977-1983,2060 Spring St,Snellville,GA,30518,campus_001,One Life Center,hh_0317,2024-06-04,lapsed
donor_fffd29cf,Sandra,Hughes,sandra72@icloud.com,(702) 221-7189,1859 Pine St,Duluth,GA,30078,campus_001,One Life Center,hh_0318,2022-09-26,active
donor_4cc752d0,Amanda,Hughes,amanda93@gmail.com,(740) 923-8168,1859 Pine St,Duluth,GA,30078,campus_001,One Life Center,hh_0318,2022-09-26,active
donor_1866a4b7,Brian,Howard,brianh282@hotmail.com,(698) 270-9702,9384 Elm St,Dacula,GA,30046,campus_001,One Life Center,hh_0319,2023-01-18,active
donor_2d91fee0,Heather,Nguyen,heathernguyen@gmail.com,(757) 572-4912,6114 Forest Ave,Snellville,GA,30078,campus_001,One Life Center,hh_0320,2020-01-02,active
donor_39a3ab71,Dorothy,Nguyen,dorothyn65@icloud.com,(702) 736-9151,6114 Forest Ave,Snellville,GA,30078,campus_001,One Life Center,hh_0320,2020-01-02,active
donor_bee556d3,Joseph,Martin,joseph.martin@yahoo.com,(700) 232-4310,6814 Grove St,Snellville,GA,30019,campus_001,One Life Center,hh_0321,2021-10-21,lapsed
donor_e90a9bc4,Deborah,Harris,deborahh639@outlook.com,(684) 575-4616,9455 Grove St,Suwanee,GA,30043,campus_001,One Life Center,hh_0322,2024-09-08,active
donor_27ad9d76,Nicole,Harris,nicole.harris@yahoo.com,(761) 703-2310,9455 Grove St,Suwanee,GA,30043,campus_001,One Life Center,hh_0322,2024-09-08,active
donor_f9d7edcf,Victoria,Cruz,victoria.cruz@hotmail.com,(712) 741-1666,9242 Willow St,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0323,2025-04-05,active
donor_7b72a16d,Patrick,Hill,patrickhill@hotmail.com,(762) 454-3931,8611 Cedar Ln,Suwanee,GA,30046,campus_001,One Life Center,hh_0324,2020-07-26,active
donor_a8d80cf2,Ryan,Cox,ryan.cox@yahoo.com,(701) 763-7579,9546 Mill Rd,Loganville,GA,30044,campus_001,One Life Center,hh_0325,2023-10-13,active
donor_2d644da4,Amanda,Myers,amanda71@icloud.com,(759) 640-6299,9929 Forest Ave,Duluth,GA,30078,campus_001,One Life Center,hh_0326,2025-03-26,active
donor_af707c10,George,Diaz,gdiaz@gmail.com,(770) 235-5660,9115 Willow St,Buford,GA,30017,campus_001,One Life Center,hh_0327,2021-06-04,active
donor_08f95dff,Margaret,Bell,margaret3@hotmail.com,(743) 769-3534,207 Hill St,Duluth,GA,30024,campus_001,One Life Center,hh_0328,2021-03-30,active
donor_4c2bddaf,Victoria,Murphy,victoria30@gmail.com,(751) 609-4562,2367 Lake Dr,Grayson,GA,30045,campus_001,One Life Center,hh_0329,2022-01-21,active
donor_e3c78013,Janet,Murphy,janet10@icloud.com,(700) 699-2562,2367 Lake Dr,Grayson,GA,30045,campus_001,One Life Center,hh_0329,2022-01-21,active
donor_6cb2d1dd,Linda,Hill,lhill@icloud.com,(693) 988-4714,6351 Maple Dr,Lawrenceville,GA,30518,campus_001,One Life Center,hh_0330,2024-05-16,active
donor_d265b531,Jennifer,Bennett,jennifer73@hotmail.com,(767) 426-3509,986 Hill St,Lawrenceville,GA,30017,campus_001,One Life Center,hh_0331,2022-12-09,active
donor_98b7d53d,Barbara,Ortiz,bortiz@yahoo.com,(694) 544-2352,9850 Meadow Ln,Loganville,GA,30052,campus_001,One Life Center,hh_0332,2022-10-30,active
donor_18f7493a,Jacob,Ortiz,jacob.ortiz@hotmail.com,(729) 468-2393,9850 Meadow Ln,Loganville,GA,30052,campus_001,One Life Center,hh_0332,2022-10-30,active
donor_a337ffa3,Gary,Collins,garyc201@hotmail.com,(745) 452-4970,7979 Valley Rd,Duluth,GA,30045,campus_001,One Life Center,hh_0333,2021-02-09,active
donor_8e35f4e1,Elizabeth,Collins,ecollins@outlook.com,(765) 789-2467,7979 Valley Rd,Duluth,GA,30045,campus_001,One Life Center,hh_0333,2021-02-09,active
donor_97e57841,Brian,Evans,brian4@yahoo.com,(722) 831-8245,5806 Washington Ave,Loganville,GA,30019,campus_001,One Life Center,hh_0334,2021-10-18,active
donor_36d40cb0,Helen,Evans,helen.evans@yahoo.com,(703) 901-7124,5806 Washington Ave,Loganville,GA,30019,campus_001,One Life Center,hh_0334,2021-10-18,active
donor_49b221a6,Helen,Ortiz,helen37@gmail.com,(717) 660-8719,993 Park Rd,Suwanee,GA,30044,campus_001,One Life Center,hh_0335,2025-04-27,active
donor_e7d8b997,John,Ortiz,johno215@yahoo.com,(704) 759-9573,993 Park Rd,Suwanee,GA,30044,campus_001,One Life Center,hh_0335,2025-04-27,active
donor_17df5c30,Christine,Ward,christinew928@gmail.com,(710) 374-1984,2415 Orchard Rd,Dacula,GA,30518,campus_001,One Life Center,hh_0336,2023-12-02,lapsed
donor_8650f237,Mary,Morales,mary85@gmail.com,(680) 499-7332,7717 Grove St,Snellville,GA,30043,campus_001,One Life Center,hh_0337,2025-04-19,lapsed
donor_d75bd7fa,Sandra,Morales,sandra.morales@outlook.com,(740) 811-9709,7717 Grove St,Snellville,GA,30043,campus_001,One Life Center,hh_0337,2025-04-19,lapsed
donor_95a0dff5,Kyle,Sanchez,ksanchez@yahoo.com,(680) 555-6765,452 Oak Ave,Dacula,GA,30078,campus_001,One Life Center,hh_0338,2021-05-21,active
donor_0b1e6867,Amanda,Sanchez,amandasanchez@hotmail.com,(713) 263-5221,452 Oak Ave,Dacula,GA,30078,campus_001,One Life Center,hh_0338,2021-05-21,active
donor_9b83c799,Ronald,Brown,rbrown@hotmail.com,(764) 827-4726,2585 Church St,Snellville,GA,30046,campus_001,One Life Center,hh_0339,2025-01-11,active
donor_25055956,Laura,Richardson,laurarichardson@hotmail.com,(747) 900-4314,5218 Creek Dr,Duluth,GA,30017,campus_001,One Life Center,hh_0340,2021-11-05,active
donor_9094572a,Larry,Flores,larryf70@hotmail.com,(770) 321-4016,2478 Grove St,Duluth,GA,30017,campus_001,One Life Center,hh_0341,2025-03-25,active
donor_448dfc1d,Jeffrey,Jackson,jeffrey82@yahoo.com,(702) 309-3155,6883 River Rd,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0342,2021-09-13,active
donor_6b9c3496,Lisa,Jackson,lisaj781@hotmail.com,(712) 820-4783,6883 River Rd,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0342,2021-09-13,active
donor_d7a15ef7,Kathleen,Robinson,kathleen78@yahoo.com,(727) 703-8763,1402 Orchard Rd,Lawrenceville,GA,30019,campus_001,One Life Center,hh_0343,2024-05-16,lapsed
donor_38592d19,Paul,Harris,paulharris@yahoo.com,(686) 381-8197,6794 Main St,Buford,GA,30043,campus_001,One Life Center,hh_0344,2025-03-10,active
donor_051adf1b,Henry,Harris,henry79@icloud.com,(709) 637-7633,6794 Main St,Buford,GA,30043,campus_001,One Life Center,hh_0344,2025-03-10,active
donor_7a61fbab,Catherine,Bennett,catherine.bennett@hotmail.com,(691) 662-8485,6557 Creek Dr,Loganville,GA,30019,campus_001,One Life Center,hh_0345,2025-04-07,active
donor_b8cd3fe2,Jennifer,Garcia,jennifer.garcia@yahoo.com,(715) 650-7521,8912 Spring St,Buford,GA,30078,campus_001,One Life Center,hh_0346,2024-02-14,active
donor_fc0eaadd,Brandon,Fisher,brandonfisher@icloud.com,(760) 662-2481,2827 River Rd,Snellville,GA,30052,campus_001,One Life Center,hh_0347,2021-08-25,active
donor_70c5e817,Timothy,Anderson,tanderson@hotmail.com,(769) 406-8449,9052 Pine St,Duluth,GA,30518,campus_001,One Life Center,hh_0348,2022-03-16,active
donor_9789ed60,Laura,Adams,ladams@hotmail.com,(756) 363-7204,1594 Cedar Ln,Duluth,GA,30044,campus_001,One Life Center,hh_0349,2023-12-17,active
donor_8b62598d,Stephen,Adams,stephenadams@outlook.com,(750) 875-3459,1594 Cedar Ln,Duluth,GA,30044,campus_001,One Life Center,hh_0349,2023-12-17,active
donor_ba0de82f,Janet,Jackson,janetjackson@gmail.com,(694) 407-1057,6974 Hill St,Duluth,GA,30043,campus_001,One Life Center,hh_0350,2021-09-25,active
donor_204f400e,Helen,Jackson,helen.jackson@icloud.com,(741) 710-9904,6974 Hill St,Duluth,GA,30043,campus_001,One Life Center,hh_0350,2021-09-25,active
